Arrival_Date,State,District,Market,Commodity,Variety,Min_Price, Max_Price,Modal_Price,Year,Month,Month_Name,Season,Price_Spread,Price_Position_Index,Profit_Opportunity_Indicator,National_Commodity_Average,Relative_Market_Advantage
1/21/2022,Maharashtra,Pune,APMC Pune,Potato,Unknown,1103.00,1573.00,1338.00,2022,1,January,Rabi,470.00,0.5,Normal,1290.850866,47.15
12/11/2019,West Bengal,Kolkata,Kolkata Market,Rice,Faq,3345.00,4070.00,3708.00,2019,12,December,Rabi,725.00,0.5,High,3493.108757,214.89
6/6/2023,Punjab,Ludhiana,Ludhiana Market,Potato,Faq,1349.00,1604.00,1477.00,2023,6,June,Kharif,255.00,0.5,Normal,1290.850866,186.15
10/7/2023,Tamil Nadu,Coimbatore,Coimbatore Mandi,Soyabean,Grade A,5424.00,6370.00,5897.00,2023,10,October,Rabi,946.00,0.5,High,4476.642473,1420.36
5/25/2023,Uttar Pradesh,Lucknow,Lucknow Mandi,Onion,Grade A,3674.00,4253.00,3964.00,2023,5,May,Summer,579.00,0.5,High,2967.977922,996.02
9/9/2021,Tamil Nadu,Coimbatore,Coimbatore Mandi,Maize,Faq,2283.00,2570.00,2462.00,2021,9,September,Kharif,287.00,0.62,Normal,1970.373775,491.63
2/8/2020,West Bengal,Kolkata,Kolkata Market,Wheat,Grade A,1668.00,1823.00,1699.00,2020,2,February,Summer,155.00,0.2,Normal,2364.839335,-665.84
6/2/2021,West Bengal,Kolkata,Kolkata Market,Tomato,Faq,1446.00,1587.00,1517.00,2021,6,June,Kharif,141.00,0.5,Normal,2353.777929,-836.78
3/3/2025,Bihar,Patna,Patna Bazaar,Cotton,Faq,6181.00,6724.00,6538.00,2025,3,March,Summer,543.00,0.66,High,5789.811921,748.19
1/3/2024,Punjab,Ludhiana,Ludhiana Market,Potato,Grade A,520.00,816.00,563.00,2024,1,January,Rabi,296.00,0.15,Normal,1290.850866,-727.85
7/21/2023,Karnataka,Mysuru,Mysuru Yard,Potato,Standard,695.00,804.00,750.00,2023,7,July,Kharif,109.00,0.5,Normal,1290.850866,-540.85
9/10/2019,West Bengal,Kolkata,Kolkata Market,Tomato,Unknown,3078.00,4016.00,3580.00,2019,9,September,Kharif,938.00,0.54,High,2353.777929,1226.22
5/5/2024,Karnataka,Mysuru,Mysuru Yard,Cotton,Standard,6590.00,7086.00,7049.00,2024,5,May,Summer,496.00,0.93,High,5789.811921,1259.19
3/2/2024,Tamil Nadu,Coimbatore,Coimbatore Mandi,Tomato,Unknown,1168.00,1539.00,1354.00,2024,3,March,Summer,371.00,0.5,Normal,2353.777929,-999.78
12/23/2019,Uttar Pradesh,Lucknow,Lucknow Mandi,Cotton,Premium,5558.00,5677.00,5618.00,2019,12,December,Rabi,119.00,0.5,High,5789.811921,-171.81
3/1/2022,Maharashtra,Pune,APMC Pune,Soyabean,Premium,5382.00,5544.00,5405.00,2022,3,March,Summer,162.00,0.14,High,4476.642473,928.36
11/8/2022,Uttar Pradesh,Lucknow,Lucknow Mandi,Rice,Grade A,2164.00,2976.00,2690.00,2022,11,November,Rabi,812.00,0.65,Normal,3493.108757,-803.11
3/5/2024,Karnataka,Mysuru,Mysuru Yard,Onion,Grade A,809.00,2041.00,1425.00,2024,3,March,Summer,1232.00,0.5,Normal,2967.977922,-1542.98
4/2/2022,Rajasthan,Jaipur,Jaipur Mandi,Tomato,Faq,2198.00,2959.00,2579.00,2022,4,April,Summer,761.00,0.5,Normal,2353.777929,225.22
5/9/2020,Maharashtra,Pune,APMC Pune,Potato,Grade A,1780.00,1939.00,1890.00,2020,5,May,Summer,159.00,0.69,Normal,1290.850866,599.15
12/1/2022,Karnataka,Mysuru,Mysuru Yard,Rice,Unknown,2424.00,3019.00,2722.00,2022,12,December,Rabi,595.00,0.5,Normal,3493.108757,-771.11
1/17/2023,Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Unknown,2560.00,3348.00,2954.00,2023,1,January,Rabi,788.00,0.5,Normal,2353.777929,600.22
9/3/2024,Bihar,Patna,Patna Bazaar,Potato,Premium,1026.00,1422.00,1043.00,2024,9,September,Kharif,396.00,0.04,Normal,1290.850866,-247.85
5/2/2024,Rajasthan,Jaipur,Jaipur Mandi,Potato,Hybrid,848.00,1045.00,933.00,2024,5,May,Summer,197.00,0.43,Normal,1290.850866,-357.85
7/16/2020,Karnataka,Mysuru,Mysuru Yard,Onion,Standard,3210.00,3394.00,3243.00,2020,7,July,Kharif,184.00,0.18,High,2967.977922,275.02
3/5/2021,Maharashtra,Pune,APMC Pune,Maize,Unknown,1524.00,1883.00,1704.00,2021,3,March,Summer,359.00,0.5,Normal,1970.373775,-266.37
9/12/2020,Punjab,Ludhiana,Ludhiana Market,Soyabean,Faq,3097.00,3456.00,3275.00,2020,9,September,Kharif,359.00,0.5,High,4476.642473,-1201.64
1/3/2024,Bihar,Patna,Patna Bazaar,Soyabean,Standard,4471.00,5289.00,4876.00,2024,1,January,Rabi,818.00,0.5,High,4476.642473,399.36
5/12/2021,Punjab,Ludhiana,Ludhiana Market,Maize,Unknown,2254.00,2493.00,2374.00,2021,5,May,Summer,239.00,0.5,Normal,1970.373775,403.63
3/11/2021,Karnataka,Mysuru,Mysuru Yard,Soyabean,Hybrid,3878.00,3996.00,3916.00,2021,3,March,Summer,118.00,0.32,High,4476.642473,-560.64
11/1/2023,Uttar Pradesh,Lucknow,Lucknow Mandi,Soyabean,Local,4988.00,5228.00,5108.00,2023,11,November,Rabi,240.00,0.5,High,4476.642473,631.36
6/9/2018,Punjab,Ludhiana,Ludhiana Market,Cotton,Grade A,5720.00,5904.00,5847.00,2018,6,June,Kharif,184.00,0.69,High,5789.811921,57.19
10/23/2021,Maharashtra,Pune,APMC Pune,Tomato,Grade A,1564.00,1701.00,1568.00,2021,10,October,Rabi,137.00,0.03,Normal,2353.777929,-785.78
5/12/2023,Bihar,Patna,Patna Bazaar,Wheat,Local,2157.00,2616.00,2387.00,2023,5,May,Summer,459.00,0.5,Normal,2364.839335,22.16
6/30/2024,Karnataka,Mysuru,Mysuru Yard,Tomato,Hybrid,1991.00,2293.00,2161.00,2024,6,June,Kharif,302.00,0.56,Normal,2353.777929,-192.78
8/5/2023,Karnataka,Mysuru,Mysuru Yard,Maize,Grade A,1747.00,2200.00,1974.00,2023,8,August,Kharif,453.00,0.5,Normal,1970.373775,3.63
6/1/2018,Rajasthan,Jaipur,Jaipur Mandi,Maize,Unknown,1349.00,1621.00,1503.00,2018,6,June,Kharif,272.00,0.57,Normal,1970.373775,-467.37
9/22/2024,Uttar Pradesh,Lucknow,Lucknow Mandi,Soyabean,Faq,5386.00,5850.00,5812.00,2024,9,September,Kharif,464.00,0.92,High,4476.642473,1335.36
5/5/2020,Karnataka,Mysuru,Mysuru Yard,Cotton,Grade A,6199.00,6436.00,6435.00,2020,5,May,Summer,237.00,1,High,5789.811921,645.19
12/21/2021,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Hybrid,554.00,841.00,769.00,2021,12,December,Rabi,287.00,0.75,Normal,1290.850866,-521.85
1/2/2019,Punjab,Ludhiana,Ludhiana Market,Wheat,Standard,2422.00,2764.00,2532.00,2019,1,January,Rabi,342.00,0.32,Normal,2364.839335,167.16
8/5/2022,Maharashtra,Pune,APMC Pune,Potato,Grade A,1580.00,1873.00,1727.00,2022,8,August,Kharif,293.00,0.5,Normal,1290.850866,436.15
5/7/2020,Maharashtra,Pune,APMC Pune,Rice,Grade A,3206.00,3921.00,3335.00,2020,5,May,Summer,715.00,0.18,High,3493.108757,-158.11
3/7/2024,Uttar Pradesh,Lucknow,Lucknow Mandi,Onion,Faq,3949.00,4950.00,4922.00,2024,3,March,Summer,1001.00,0.97,High,2967.977922,1954.02
12/11/2020,Uttar Pradesh,Lucknow,Lucknow Mandi,Maize,Local,1891.00,2040.00,1966.00,2020,12,December,Rabi,149.00,0.5,Normal,1970.373775,-4.37
4/11/2021,West Bengal,Kolkata,Kolkata Market,Soyabean,Standard,5146.00,5910.00,5528.00,2021,4,April,Summer,764.00,0.5,High,4476.642473,1051.36
6/8/2020,West Bengal,Kolkata,Kolkata Market,Onion,Local,3842.00,4185.00,4116.00,2020,6,June,Kharif,343.00,0.8,High,2967.977922,1148.02
11/10/2023,West Bengal,Kolkata,Kolkata Market,Rice,Grade A,2118.00,2228.00,2186.00,2023,11,November,Rabi,110.00,0.62,Normal,3493.108757,-1307.11
6/11/2020,Punjab,Ludhiana,Ludhiana Market,Onion,Premium,2346.00,2727.00,2537.00,2020,6,June,Kharif,381.00,0.5,Normal,2967.977922,-430.98
5/1/2019,West Bengal,Kolkata,Kolkata Market,Cotton,Local,5122.00,5677.00,5400.00,2019,5,May,Summer,555.00,0.5,High,5789.811921,-389.81
6/10/2019,Bihar,Patna,Patna Bazaar,Wheat,Hybrid,1620.00,2017.00,1819.00,2019,6,June,Kharif,397.00,0.5,Normal,2364.839335,-545.84
4/6/2020,Karnataka,Mysuru,Mysuru Yard,Onion,Premium,3677.00,4012.00,3948.00,2020,4,April,Summer,335.00,0.81,High,2967.977922,980.02
2/9/2020,Karnataka,Mysuru,Mysuru Yard,Cotton,Grade A,5419.00,5608.00,5495.00,2020,2,February,Summer,189.00,0.4,High,5789.811921,-294.81
12/12/2020,Rajasthan,Jaipur,Jaipur Mandi,Soyabean,Grade A,4898.00,5085.00,4905.00,2020,12,December,Rabi,187.00,0.04,High,4476.642473,428.36
4/6/2019,Rajasthan,Jaipur,Jaipur Mandi,Tomato,Faq,841.00,1865.00,1327.00,2019,4,April,Summer,1024.00,0.47,Normal,2353.777929,-1026.78
2/1/2019,Karnataka,Mysuru,Mysuru Yard,Tomato,Standard,949.00,1325.00,1245.00,2019,2,February,Summer,376.00,0.79,Normal,2353.777929,-1108.78
8/7/2023,West Bengal,Kolkata,Kolkata Market,Potato,Grade A,1740.00,2346.00,2213.00,2023,8,August,Kharif,606.00,0.78,Normal,1290.850866,922.15
4/5/2020,Maharashtra,Pune,APMC Pune,Rice,Unknown,2326.00,3254.00,2601.00,2020,4,April,Summer,928.00,0.3,Normal,3493.108757,-892.11
3/3/2019,Rajasthan,Jaipur,Jaipur Mandi,Onion,Faq,1946.00,2463.00,2205.00,2019,3,March,Summer,517.00,0.5,Normal,2967.977922,-762.98
11/9/2023,Rajasthan,Jaipur,Jaipur Mandi,Tomato,Grade A,2446.00,3085.00,2766.00,2023,11,November,Rabi,639.00,0.5,Normal,2353.777929,412.22
8/13/2020,Karnataka,Mysuru,Mysuru Yard,Rice,Grade A,3940.00,4626.00,4331.00,2020,8,August,Kharif,686.00,0.57,High,3493.108757,837.89
5/1/2019,Rajasthan,Jaipur,Jaipur Mandi,Wheat,Premium,2061.00,2447.00,2410.00,2019,5,May,Summer,386.00,0.9,Normal,2364.839335,45.16
9/2/2020,Tamil Nadu,Coimbatore,Coimbatore Mandi,Maize,Grade A,1507.00,1834.00,1610.00,2020,9,September,Kharif,327.00,0.31,Normal,1970.373775,-360.37
4/11/2023,Bihar,Patna,Patna Bazaar,Rice,Faq,2498.00,3367.00,2625.00,2023,4,April,Summer,869.00,0.15,Normal,3493.108757,-868.11
1/4/2025,Rajasthan,Jaipur,Jaipur Mandi,Soyabean,Hybrid,3786.00,4231.00,4187.00,2025,1,January,Rabi,445.00,0.9,High,4476.642473,-289.64
2/10/2021,Maharashtra,Pune,APMC Pune,Maize,Grade A,1446.00,1747.00,1597.00,2021,2,February,Summer,301.00,0.5,Normal,1970.373775,-373.37
3/11/2018,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Faq,1413.00,1649.00,1450.00,2018,3,March,Summer,236.00,0.16,Normal,1290.850866,159.15
7/11/2021,Bihar,Patna,Patna Bazaar,Rice,Premium,3386.00,3930.00,3493.00,2021,7,July,Kharif,544.00,0.2,High,3493.108757,-0.11
4/8/2024,Uttar Pradesh,Lucknow,Lucknow Mandi,Maize,Standard,2227.00,2402.00,2295.00,2024,4,April,Summer,175.00,0.39,Normal,1970.373775,324.63
6/6/2023,Maharashtra,Pune,APMC Pune,Potato,Grade A,1716.00,2075.00,1896.00,2023,6,June,Kharif,359.00,0.5,Normal,1290.850866,605.15
5/1/2024,Tamil Nadu,Coimbatore,Coimbatore Mandi,Onion,Grade A,3581.00,4381.00,3981.00,2024,5,May,Summer,800.00,0.5,High,2967.977922,1013.02
2/4/2021,West Bengal,Kolkata,Kolkata Market,Tomato,Faq,3287.00,4240.00,3764.00,2021,2,February,Summer,953.00,0.5,High,2353.777929,1410.22
3/8/2023,Karnataka,Mysuru,Mysuru Yard,Onion,Grade A,3661.00,4846.00,3864.00,2023,3,March,Summer,1185.00,0.17,High,2967.977922,896.02
10/17/2023,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,Grade A,1654.00,2003.00,1829.00,2023,10,October,Rabi,349.00,0.5,Normal,2364.839335,-535.84
4/2/2024,West Bengal,Kolkata,Kolkata Market,Rice,Standard,2864.00,3202.00,3033.00,2024,4,April,Summer,338.00,0.5,Normal,3493.108757,-460.11
3/8/2021,Punjab,Ludhiana,Ludhiana Market,Cotton,Grade A,6667.00,7496.00,7236.00,2021,3,March,Summer,829.00,0.69,High,5789.811921,1446.19
8/18/2020,Maharashtra,Pune,APMC Pune,Potato,Faq,1189.00,1532.00,1339.00,2020,8,August,Kharif,343.00,0.44,Normal,1290.850866,48.15
2/2/2024,Tamil Nadu,Coimbatore,Coimbatore Mandi,Potato,Standard,1221.00,1505.00,1363.00,2024,2,February,Summer,284.00,0.5,Normal,1290.850866,72.15
5/13/2020,Punjab,Ludhiana,Ludhiana Market,Rice,Unknown,4006.00,4336.00,4327.00,2020,5,May,Summer,330.00,0.97,High,3493.108757,833.89
5/10/2024,Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Grade A,2100.00,2386.00,2243.00,2024,5,May,Summer,286.00,0.5,Normal,2353.777929,-110.78
6/6/2023,Punjab,Ludhiana,Ludhiana Market,Wheat,Standard,1647.00,1955.00,1801.00,2023,6,June,Kharif,308.00,0.5,Normal,2364.839335,-563.84
2/11/2024,Bihar,Patna,Patna Bazaar,Tomato,Hybrid,1798.00,1980.00,1854.00,2024,2,February,Summer,182.00,0.31,Normal,2353.777929,-499.78
1/3/2020,Tamil Nadu,Coimbatore,Coimbatore Mandi,Maize,Standard,1967.00,2320.00,2075.00,2020,1,January,Rabi,353.00,0.31,Normal,1970.373775,104.63
12/6/2019,Rajasthan,Jaipur,Jaipur Mandi,Potato,Premium,611.00,773.00,692.00,2019,12,December,Rabi,162.00,0.5,Normal,1290.850866,-598.85
12/8/2021,Karnataka,Mysuru,Mysuru Yard,Cotton,Local,4025.00,5010.00,4181.00,2021,12,December,Rabi,985.00,0.16,High,5789.811921,-1608.81
2/3/2025,West Bengal,Kolkata,Kolkata Market,Potato,Grade A,427.00,593.00,545.00,2025,2,February,Summer,166.00,0.71,Normal,1290.850866,-745.85
2/5/2023,Bihar,Patna,Patna Bazaar,Soyabean,Faq,4865.00,5568.00,5257.00,2023,2,February,Summer,703.00,0.56,High,4476.642473,780.36
9/15/2019,West Bengal,Kolkata,Kolkata Market,Cotton,Unknown,5627.00,5853.00,5670.00,2019,9,September,Kharif,226.00,0.19,High,5789.811921,-119.81
4/8/2023,Bihar,Patna,Patna Bazaar,Maize,Grade A,1317.00,1527.00,1460.00,2023,4,April,Summer,210.00,0.68,Normal,1970.373775,-510.37
1/31/2022,Maharashtra,Pune,APMC Pune,Maize,Grade A,2250.00,2622.00,2436.00,2022,1,January,Rabi,372.00,0.5,Normal,1970.373775,465.63
12/7/2019,Rajasthan,Jaipur,Jaipur Mandi,Rice,Standard,3930.00,4766.00,4348.00,2019,12,December,Rabi,836.00,0.5,High,3493.108757,854.89
8/7/2019,Karnataka,Mysuru,Mysuru Yard,Potato,Hybrid,1439.00,1838.00,1639.00,2019,8,August,Kharif,399.00,0.5,Normal,1290.850866,348.15
1/8/2021,Maharashtra,Pune,APMC Pune,Onion,Grade A,1255.00,1358.00,1349.00,2021,1,January,Rabi,103.00,0.91,Normal,2967.977922,-1618.98
3/11/2019,Uttar Pradesh,Lucknow,Lucknow Mandi,Rice,Standard,3839.00,4714.00,4562.00,2019,3,March,Summer,875.00,0.83,High,3493.108757,1068.89
10/5/2024,Rajasthan,Jaipur,Jaipur Mandi,Cotton,Local,5158.00,6013.00,5936.00,2024,10,October,Rabi,855.00,0.91,High,5789.811921,146.19
3/5/2026,Karnataka,Mysuru,Mysuru Yard,Tomato,Local,1185.00,1710.00,1568.00,2026,3,March,Summer,525.00,0.73,Normal,2353.777929,-785.78
6/10/2025,West Bengal,Kolkata,Kolkata Market,Wheat,Local,2181.00,2386.00,2284.00,2025,6,June,Kharif,205.00,0.5,Normal,2364.839335,-80.84
3/10/2021,Punjab,Ludhiana,Ludhiana Market,Tomato,Standard,2855.00,3227.00,2939.00,2021,3,March,Summer,372.00,0.23,Normal,2353.777929,585.22
11/1/2023,Uttar Pradesh,Lucknow,Lucknow Mandi,Maize,Premium,1340.00,1682.00,1544.00,2023,11,November,Rabi,342.00,0.6,Normal,1970.373775,-426.37
1/4/2021,Karnataka,Mysuru,Mysuru Yard,Rice,Local,2284.00,3033.00,2659.00,2021,1,January,Rabi,749.00,0.5,Normal,3493.108757,-834.11
9/11/2019,Punjab,Ludhiana,Ludhiana Market,Wheat,Hybrid,2655.00,2911.00,2783.00,2019,9,September,Kharif,256.00,0.5,Normal,2364.839335,418.16
1/7/2026,Rajasthan,Jaipur,Jaipur Mandi,Tomato,Premium,1988.00,2939.00,2119.00,2026,1,January,Rabi,951.00,0.14,Normal,2353.777929,-234.78
1/1/2019,Tamil Nadu,Coimbatore,Coimbatore Mandi,Maize,Faq,1664.00,2070.00,1867.00,2019,1,January,Rabi,406.00,0.5,Normal,1970.373775,-103.37
3/5/2022,Bihar,Patna,Patna Bazaar,Onion,Grade A,4209.00,4419.00,4314.00,2022,3,March,Summer,210.00,0.5,High,2967.977922,1346.02
6/8/2022,Bihar,Patna,Patna Bazaar,Cotton,Unknown,6472.00,7405.00,6641.00,2022,6,June,Kharif,933.00,0.18,High,5789.811921,851.19
4/2/2022,Bihar,Patna,Patna Bazaar,Onion,Hybrid,2401.00,3461.00,3210.00,2022,4,April,Summer,1060.00,0.76,High,2967.977922,242.02
8/9/2023,Rajasthan,Jaipur,Jaipur Mandi,Cotton,Standard,5570.00,5892.00,5818.00,2023,8,August,Kharif,322.00,0.77,High,5789.811921,28.19
5/8/2019,West Bengal,Kolkata,Kolkata Market,Soyabean,Faq,3036.00,3803.00,3085.00,2019,5,May,Summer,767.00,0.06,Normal,4476.642473,-1391.64
11/10/2024,Bihar,Patna,Patna Bazaar,Maize,Grade A,1365.00,1737.00,1551.00,2024,11,November,Rabi,372.00,0.5,Normal,1970.373775,-419.37
6/16/2020,Tamil Nadu,Coimbatore,Coimbatore Mandi,Soyabean,Grade A,5107.00,5706.00,5407.00,2020,6,June,Kharif,599.00,0.5,High,4476.642473,930.36
2/3/2024,Bihar,Patna,Patna Bazaar,Wheat,Faq,2466.00,2651.00,2478.00,2024,2,February,Summer,185.00,0.06,Normal,2364.839335,113.16
6/4/2024,Rajasthan,Jaipur,Jaipur Mandi,Wheat,Local,1690.00,2155.00,2122.00,2024,6,June,Kharif,465.00,0.93,Normal,2364.839335,-242.84
11/17/2020,Tamil Nadu,Coimbatore,Coimbatore Mandi,Rice,Hybrid,4479.00,4877.00,4754.00,2020,11,November,Rabi,398.00,0.69,High,3493.108757,1260.89
4/3/2020,Karnataka,Mysuru,Mysuru Yard,Tomato,Local,2619.00,3190.00,3095.00,2020,4,April,Summer,571.00,0.83,High,2353.777929,741.22
8/14/2024,Tamil Nadu,Coimbatore,Coimbatore Mandi,Wheat,Faq,2296.00,2459.00,2378.00,2024,8,August,Kharif,163.00,0.5,Normal,2364.839335,13.16
8/4/2025,Uttar Pradesh,Lucknow,Lucknow Mandi,Soyabean,Faq,3396.00,4200.00,3798.00,2025,8,August,Kharif,804.00,0.5,High,4476.642473,-678.64
5/27/2022,Uttar Pradesh,Lucknow,Lucknow Mandi,Soyabean,Standard,3650.00,4218.00,3858.00,2022,5,May,Summer,568.00,0.37,High,4476.642473,-618.64
12/26/2018,Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Faq,2770.00,3093.00,2947.00,2018,12,December,Rabi,323.00,0.55,Normal,2353.777929,593.22
9/6/2024,Karnataka,Mysuru,Mysuru Yard,Tomato,Hybrid,3252.00,4313.00,4292.00,2024,9,September,Kharif,1061.00,0.98,High,2353.777929,1938.22
8/22/2018,Uttar Pradesh,Lucknow,Lucknow Mandi,Soyabean,Hybrid,4894.00,5688.00,5182.00,2018,8,August,Kharif,794.00,0.36,High,4476.642473,705.36
4/7/2023,Rajasthan,Jaipur,Jaipur Mandi,Wheat,Hybrid,1633.00,2054.00,1844.00,2023,4,April,Summer,421.00,0.5,Normal,2364.839335,-520.84
1/1/2019,Bihar,Patna,Patna Bazaar,Tomato,Standard,3127.00,4218.00,3941.00,2019,1,January,Rabi,1091.00,0.75,High,2353.777929,1587.22
2/11/2021,Maharashtra,Pune,APMC Pune,Cotton,Standard,4528.00,4709.00,4622.00,2021,2,February,Summer,181.00,0.52,High,5789.811921,-1167.81
3/16/2020,Tamil Nadu,Coimbatore,Coimbatore Mandi,Tomato,Grade A,3166.00,3683.00,3425.00,2020,3,March,Summer,517.00,0.5,High,2353.777929,1071.22
4/6/2023,Karnataka,Mysuru,Mysuru Yard,Tomato,Grade A,1498.00,2275.00,1887.00,2023,4,April,Summer,777.00,0.5,Normal,2353.777929,-466.78
5/9/2025,Uttar Pradesh,Lucknow,Lucknow Mandi,Cotton,Standard,6066.00,7006.00,6536.00,2025,5,May,Summer,940.00,0.5,High,5789.811921,746.19
4/7/2021,Maharashtra,Pune,APMC Pune,Potato,Premium,967.00,1264.00,1256.00,2021,4,April,Summer,297.00,0.97,Normal,1290.850866,-34.85
1/5/2023,Tamil Nadu,Coimbatore,Coimbatore Mandi,Wheat,Hybrid,2326.00,2465.00,2455.00,2023,1,January,Rabi,139.00,0.93,Normal,2364.839335,90.16
2/13/2020,Punjab,Ludhiana,Ludhiana Market,Maize,Hybrid,1417.00,1908.00,1523.00,2020,2,February,Summer,491.00,0.22,Normal,1970.373775,-447.37
7/3/2020,Karnataka,Mysuru,Mysuru Yard,Wheat,Unknown,2021.00,2371.00,2263.00,2020,7,July,Kharif,350.00,0.69,Normal,2364.839335,-101.84
3/16/2019,Maharashtra,Pune,APMC Pune,Potato,Standard,445.00,931.00,688.00,2019,3,March,Summer,486.00,0.5,Normal,1290.850866,-602.85
2/9/2022,Karnataka,Mysuru,Mysuru Yard,Wheat,Unknown,1869.00,2108.00,2053.00,2022,2,February,Summer,239.00,0.77,Normal,2364.839335,-311.84
12/11/2019,Rajasthan,Jaipur,Jaipur Mandi,Rice,Faq,4032.00,4604.00,4502.00,2019,12,December,Rabi,572.00,0.82,High,3493.108757,1008.89
4/10/2022,Punjab,Ludhiana,Ludhiana Market,Maize,Hybrid,2001.00,2319.00,2167.00,2022,4,April,Summer,318.00,0.52,Normal,1970.373775,196.63
9/12/2020,Bihar,Patna,Patna Bazaar,Potato,Standard,969.00,1164.00,1134.00,2020,9,September,Kharif,195.00,0.85,Normal,1290.850866,-156.85
7/9/2022,Uttar Pradesh,Lucknow,Lucknow Mandi,Maize,Unknown,2138.00,2238.00,2180.00,2022,7,July,Kharif,100.00,0.42,Normal,1970.373775,209.63
3/1/2022,Karnataka,Mysuru,Mysuru Yard,Wheat,Faq,2672.00,3071.00,3053.00,2022,3,March,Summer,399.00,0.95,Normal,2364.839335,688.16
2/2/2023,Rajasthan,Jaipur,Jaipur Mandi,Soyabean,Grade A,5088.00,5963.00,5667.00,2023,2,February,Summer,875.00,0.66,High,4476.642473,1190.36
9/6/2020,Maharashtra,Pune,APMC Pune,Maize,Local,2332.00,2858.00,2595.00,2020,9,September,Kharif,526.00,0.5,Normal,1970.373775,624.63
4/5/2021,Bihar,Patna,Patna Bazaar,Wheat,Hybrid,2156.00,2284.00,2272.00,2021,4,April,Summer,128.00,0.91,Normal,2364.839335,-92.84
5/27/2024,West Bengal,Kolkata,Kolkata Market,Rice,Local,2769.00,3443.00,3142.00,2024,5,May,Summer,674.00,0.55,High,3493.108757,-351.11
7/5/2024,Rajasthan,Jaipur,Jaipur Mandi,Onion,Standard,3647.00,4548.00,4098.00,2024,7,July,Kharif,901.00,0.5,High,2967.977922,1130.02
4/10/2025,Bihar,Patna,Patna Bazaar,Onion,Premium,3414.00,4471.00,3943.00,2025,4,April,Summer,1057.00,0.5,High,2967.977922,975.02
8/3/2021,West Bengal,Kolkata,Kolkata Market,Rice,Hybrid,3458.00,3750.00,3711.00,2021,8,August,Kharif,292.00,0.87,High,3493.108757,217.89
7/11/2024,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,Local,1850.00,2255.00,2053.00,2024,7,July,Kharif,405.00,0.5,Normal,2364.839335,-311.84
6/11/2024,Karnataka,Mysuru,Mysuru Yard,Maize,Local,1894.00,2055.00,1975.00,2024,6,June,Kharif,161.00,0.5,Normal,1970.373775,4.63
10/5/2024,Bihar,Patna,Patna Bazaar,Potato,Grade A,1632.00,2076.00,1839.00,2024,10,October,Rabi,444.00,0.47,Normal,1290.850866,548.15
2/8/2023,Uttar Pradesh,Lucknow,Lucknow Mandi,Rice,Standard,3105.00,3221.00,3193.00,2023,2,February,Summer,116.00,0.76,High,3493.108757,-300.11
6/7/2021,Rajasthan,Jaipur,Jaipur Mandi,Maize,Standard,2282.00,2776.00,2529.00,2021,6,June,Kharif,494.00,0.5,Normal,1970.373775,558.63
2/7/2026,Bihar,Patna,Patna Bazaar,Tomato,Premium,2280.00,3144.00,2726.00,2026,2,February,Summer,864.00,0.52,Normal,2353.777929,372.22
7/4/2019,Tamil Nadu,Coimbatore,Coimbatore Mandi,Maize,Grade A,1469.00,1947.00,1683.00,2019,7,July,Kharif,478.00,0.45,Normal,1970.373775,-287.37
1/9/2023,Maharashtra,Pune,APMC Pune,Rice,Standard,3347.00,3857.00,3624.00,2023,1,January,Rabi,510.00,0.54,High,3493.108757,130.89
6/3/2024,Bihar,Patna,Patna Bazaar,Onion,Standard,3955.00,4929.00,4637.00,2024,6,June,Kharif,974.00,0.7,High,2967.977922,1669.02
12/11/2021,Punjab,Ludhiana,Ludhiana Market,Maize,Premium,2292.00,2754.00,2740.00,2021,12,December,Rabi,462.00,0.97,Normal,1970.373775,769.63
9/17/2019,Maharashtra,Pune,APMC Pune,Rice,Standard,3221.00,3524.00,3389.00,2019,9,September,Kharif,303.00,0.55,High,3493.108757,-104.11
1/20/2020,Bihar,Patna,Patna Bazaar,Tomato,Grade A,659.00,1607.00,868.00,2020,1,January,Rabi,948.00,0.22,Normal,2353.777929,-1485.78
9/4/2024,West Bengal,Kolkata,Kolkata Market,Tomato,Local,1316.00,2099.00,2097.00,2024,9,September,Kharif,783.00,1,Normal,2353.777929,-256.78
3/6/2019,Uttar Pradesh,Lucknow,Lucknow Mandi,Onion,Hybrid,4032.00,4403.00,4071.00,2019,3,March,Summer,371.00,0.11,High,2967.977922,1103.02
11/8/2020,Karnataka,Mysuru,Mysuru Yard,Maize,Hybrid,1485.00,1984.00,1735.00,2020,11,November,Rabi,499.00,0.5,Normal,1970.373775,-235.37
4/22/2023,Maharashtra,Pune,APMC Pune,Wheat,Unknown,2418.00,2863.00,2825.00,2023,4,April,Summer,445.00,0.91,Normal,2364.839335,460.16
2/21/2024,Uttar Pradesh,Lucknow,Lucknow Mandi,Onion,Grade A,1686.00,2727.00,2192.00,2024,2,February,Summer,1041.00,0.49,Normal,2967.977922,-775.98
